Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
132.213.96.8-34.193.227.236-55853-443-6,34.193.227.236,443,132.213.96.8,55853,6,11/02/2024 12:05:35 AM,29518401,3,4,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,1.050192386775964,0.237140216368766,4919733.5,8095475.082691139,20477695.0,24.0,9040664.0,4520332.0,3564256.5833845357,7040642.0,2000022.0,27518412.0,9172804.0,10404007.455814274,20477719.0,42.0,0,0,0,0,60,80,0.1016315213008997,0.1355086950678663,0.0,31.0,3.875,10.960155108391488,120.125,0,0,0,0,1,0,0,0,1.0,4.428571428571429,10.333333333333334,0.0,0,0,0,0,0,0,3,31,4,0,-1,1023,1,0,33.0,12.727922061357855,42.0,24.0,13759156.5,9501448.266025793,20477695.0,7040618.0,No Label
132.213.96.8-107.22.247.231-55934-443-6,132.213.96.8,55934,107.22.247.231,443,6,11/02/2024 12:06:09 AM,18973,0,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1633.9008064091076,158.11943287830073,9486.5,13415.936959452369,18973.0,0.0,0.0,0.0,0.0,0.0,0.0,18973.0,9486.5,13415.936959452369,18973.0,0.0,0,0,0,0,0,60,0.0,158.11943287830073,0.0,31.0,7.75,15.500000000000002,240.25000000000003,1,0,0,0,1,0,0,0,0.0,10.333333333333334,0.0,10.333333333333334,0,0,0,0,0,0,0,0,3,31,-1,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-52.5.13.197-55951-443-6,52.5.13.197,443,132.213.96.8,55951,6,11/02/2024 12:05:34 AM,37724945,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325382979352256,9431236.25,10969833.596231692,20478174.0,25.0,0.0,0.0,0.0,0.0,0.0,37724945.0,12574981.666666666,11009441.377241096,20478210.0,25.0,0,0,0,0,20,80,0.0265076595870451,0.1060306383481805,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,4,0,-1,257,0,0,25.0,0.0,25.0,25.0,20478174.0,0.0,20478174.0,20478174.0,No Label
132.213.96.8-52.5.13.197-55951-443-6,52.5.13.197,443,132.213.96.8,55951,6,11/02/2024 12:06:12 AM,0,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-52.5.13.197-55925-443-6,52.5.13.197,443,132.213.96.8,55925,6,11/02/2024 12:06:12 AM,191,0,3,0.0,62.0,0.0,0.0,0.0,0.0,31.0,0.0,20.666666666666664,17.8978583448784,324607.32984293194,15706.806282722511,95.5,67.17514421272202,143.0,48.0,0.0,0.0,0.0,0.0,0.0,191.0,95.5,67.17514421272202,143.0,48.0,0,1,0,0,0,60,0.0,15706.806282722511,0.0,31.0,23.25,15.5,240.25,0,0,0,1,1,0,0,0,0.0,31.0,0.0,20.666666666666668,0,0,0,0,0,0,0,0,3,62,-1,258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-52.5.13.197-55924-443-6,52.5.13.197,443,132.213.96.8,55924,6,11/02/2024 12:05:30 AM,42549896,3,6,31.0,31.0,31.0,0.0,10.333333333333334,17.8978583448784,31.0,0.0,5.166666666666667,12.655697004379752,1.4571128446471409,0.2115163806745849,5318737.0,9350019.03269409,20482570.0,35.0,22155017.0,11077508.5,13300815.025727728,20482605.0,1672412.0,42549896.0,8509979.2,10910734.52376359,20482605.0,42.0,0,0,0,0,60,120,0.0705054602248616,0.1410109204497233,0.0,31.0,6.2,13.0707476620293,170.84444444444443,0,0,0,0,1,0,0,0,2.0,6.888888888888889,10.333333333333334,5.166666666666667,0,0,0,0,0,0,3,31,6,31,-1,257,1,0,40.5,7.7781745930520225,46.0,35.0,20438578.5,62213.37592913601,20482570.0,20394587.0,No Label
132.213.96.8-23.22.254.206-55926-443-6,132.213.96.8,55926,23.22.254.206,443,6,11/02/2024 12:05:52 AM,20001094,1,5,0.0,25.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0,10.63014581273465,1.249931628739908,0.2999835908975779,4000218.8,7367941.132218803,16973651.0,0.0,0.0,0.0,0.0,0.0,0.0,20001094.0,5000273.5,8106487.728786678,16973692.0,0.0,0,0,0,0,20,112,0.0499972651495963,0.2499863257479816,0.0,24.0,3.714285714285715,8.957571949925674,80.23809523809524,0,0,0,0,1,0,0,0,5.0,4.333333333333333,0.0,5.0,0,0,0,0,0,0,1,0,5,25,-1,12,0,0,3027443.0,0.0,3027443.0,3027443.0,16973651.0,0.0,16973651.0,16973651.0,No Label
132.213.96.8-54.144.73.197-55927-443-6,54.144.73.197,443,132.213.96.8,55927,6,11/02/2024 12:06:13 AM,200,0,3,0.0,62.0,0.0,0.0,0.0,0.0,31.0,0.0,20.666666666666664,17.8978583448784,310000.0,15000.0,100.0,84.8528137423857,160.0,40.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,84.8528137423857,160.0,40.0,0,1,0,0,0,60,0.0,15000.0,0.0,31.0,23.25,15.5,240.25,0,0,0,1,1,0,0,0,0.0,31.0,0.0,20.666666666666668,0,0,0,0,0,0,0,0,3,62,-1,259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-198.49.23.144-55995-443-6,132.213.96.8,55995,198.49.23.144,443,6,11/02/2024 12:05:42 AM,30869121,13,17,1460.0,5948.0,575.0,0.0,112.30769230769228,202.68423085158213,1276.0,0.0,349.88235294117646,538.925653772501,239.98091814794464,0.9718449709015038,1064452.448275862,5557850.131882969,29959329.0,0.0,30820266.0,2568355.5,8626941.107688133,29959599.0,164.0,30868851.0,1929303.1875,7486508.837993637,30000366.0,0.0,0,0,0,0,260,360,0.421132820723985,0.5507121501775188,0.0,1276.0,238.9677419354839,432.6207333505079,187160.6989247312,0,1,0,0,0,0,0,0,1.0,246.9333333333333,112.3076923076923,349.88235294117646,0,0,0,0,0,0,13,1460,17,5948,-1,14246,6,0,909522.0,0.0,909522.0,909522.0,29959329.0,0.0,29959329.0,29959329.0,No Label
132.213.96.8-198.49.23.144-55995-443-6,198.49.23.144,443,132.213.96.8,55995,6,11/02/2024 12:06:13 AM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,14246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-54.77.72.255-55928-443-6,54.77.72.255,443,132.213.96.8,55928,6,11/02/2024 12:06:13 AM,152,0,3,0.0,62.0,0.0,0.0,0.0,0.0,31.0,0.0,20.666666666666664,17.8978583448784,407894.7368421052,19736.84210526316,76.0,50.91168824543142,112.0,40.0,0.0,0.0,0.0,0.0,0.0,152.0,76.0,50.91168824543142,112.0,40.0,0,1,0,0,0,60,0.0,19736.84210526316,0.0,31.0,23.25,15.5,240.25,0,0,0,1,1,0,0,0,0.0,31.0,0.0,20.666666666666668,0,0,0,0,0,0,0,0,3,62,-1,259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-107.22.247.231-55830-443-6,107.22.247.231,443,132.213.96.8,55830,6,11/02/2024 12:05:41 AM,33790881,2,5,31.0,31.0,31.0,0.0,15.5,21.920310216782973,31.0,0.0,6.2,13.863621460498695,1.834814546563613,0.2071564810636337,5631813.5,9014079.28088385,20477968.0,33.0,13312617.0,13312617.0,0.0,13312617.0,13312617.0,33790881.0,8447720.25,10183674.651310217,20478001.0,42.0,0,0,0,0,40,100,0.059187566018181,0.1479689150454526,0.0,31.0,7.75,14.350211546474547,205.92857142857144,0,0,0,0,1,0,0,0,2.0,8.857142857142858,15.5,6.2,0,0,0,0,0,0,2,31,5,31,-1,258,1,0,65.0,45.254833995939045,97.0,33.0,16895276.0,5066691.616205589,20477968.0,13312584.0,No Label
132.213.96.8-54.227.187.23-55833-443-6,54.227.187.23,443,132.213.96.8,55833,6,11/02/2024 12:05:41 AM,33867577,2,5,31.0,31.0,31.0,0.0,15.5,21.920310216782973,31.0,0.0,6.2,13.863621460498695,1.830659453435361,0.2066873576459278,5644596.166666667,9027906.269944662,20482345.0,31.0,13385020.0,13385020.0,0.0,13385020.0,13385020.0,33867577.0,8466894.25,10196998.083335027,20482381.0,31.0,0,0,0,0,40,100,0.0590535307559793,0.1476338268899484,0.0,31.0,7.75,14.350211546474547,205.92857142857144,0,0,0,0,1,0,0,0,2.0,8.857142857142858,15.5,6.2,0,0,0,0,0,0,2,31,5,31,-1,257,1,0,33.5,3.5355339059327378,36.0,31.0,16933664.5,5018592.091628936,20482345.0,13384984.0,No Label
132.213.96.8-104.88.158.66-56059-80-6,132.213.96.8,56059,104.88.158.66,80,6,11/02/2024 12:06:17 AM,80907,4,7,2018.0,296.0,1386.0,0.0,504.5,606.7473389585926,296.0,0.0,42.285714285714285,111.87748401073128,28600.73912022445,135.95856971584658,8090.7,20900.54660662145,66489.0,0.0,196.0,65.33333333333334,66.53069467045518,133.0,0.0,80907.0,13484.5,26469.48193486227,66489.0,0.0,0,0,0,0,92,176,49.439479896671486,86.5190898191751,0.0,1386.0,192.83333333333331,400.44380682468096,160355.2424242424,0,1,0,0,0,0,0,0,1.0,210.3636363636364,504.5,42.285714285714285,0,0,0,0,0,0,4,2018,7,296,-1,501,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-104.88.158.66-56059-80-6,132.213.96.8,56059,104.88.158.66,80,6,11/02/2024 12:06:17 AM,37,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54054.05405405405,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,27027.027027027027,27027.027027027027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-13.33.165.114-55816-443-6,132.213.96.8,55816,13.33.165.114,443,6,11/02/2024 12:06:22 AM,14156,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.28284826222097,14156.0,0.0,14156.0,14156.0,0.0,0.0,0.0,0.0,0.0,14156.0,14156.0,0.0,14156.0,14156.0,0,0,0,0,0,40,0.0,141.28284826222097,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,133,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-140.82.113.3-56023-443-6,132.213.96.8,56023,140.82.113.3,443,6,11/02/2024 12:05:48 AM,34638116,157,230,7346.0,271384.0,1386.0,0.0,46.78980891719742,165.4192432860283,1386.0,0.0,1179.930434782609,479.8326531742205,8046.915715623795,11.17266308594844,89736.0518134715,1524055.9414015547,29910424.0,0.0,34551251.0,221482.3782051282,2395866.5517963367,29910458.0,0.0,34638116.0,151258.14847161568,1978787.1753527385,29910445.0,0.0,0,0,0,0,3140,4624,4.5325790813796,6.64008400456884,0.0,1386.0,718.3762886597934,676.8952969654101,458187.2430538908,0,1,0,0,0,0,0,0,1.0,720.2325581395348,46.789808917197455,1179.9304347826087,0,0,0,0,0,0,157,7346,230,271384,-1,103,29,0,4727611.0,0.0,4727611.0,4727611.0,29910424.0,0.0,29910424.0,29910424.0,No Label
132.213.96.8-140.82.113.3-56023-443-6,132.213.96.8,56023,140.82.113.3,443,6,11/02/2024 12:06:22 AM,71,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28169.01408450704,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,14084.50704225352,14084.50704225352,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1039,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-34.193.227.236-55853-443-6,132.213.96.8,55853,34.193.227.236,443,6,11/02/2024 12:06:05 AM,24097136,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829974151285032,24097136.0,0.0,24097136.0,24097136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0414987075642516,0.0414987075642516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-34.193.227.236-55847-443-6,132.213.96.8,55847,34.193.227.236,443,6,11/02/2024 12:05:49 AM,39984951,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500188183299261,39984951.0,0.0,39984951.0,39984951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.025009409164963,0.025009409164963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-18.245.96.29-55839-443-6,132.213.96.8,55839,18.245.96.29,443,6,11/02/2024 12:06:29 AM,15044,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.9433661260303,15044.0,0.0,15044.0,15044.0,0.0,0.0,0.0,0.0,0.0,15044.0,15044.0,0.0,15044.0,15044.0,0,0,0,0,0,40,0.0,132.9433661260303,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,133,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-18.67.17.114-55913-80-6,132.213.96.8,55913,18.67.17.114,80,6,11/02/2024 12:05:31 AM,60062684,3,4,2.0,1.0,1.0,0.0,0.6666666666666667,0.5773502691896257,1.0,0.0,0.25,0.5,0.049947817849765,0.1165449083161185,10010447.333333332,15492411.472611211,30011349.0,1555.0,30044479.0,15022239.5,21200001.04488489,30012904.0,31575.0,60032753.0,20010917.666666668,17323525.022730574,30012993.0,7434.0,0,0,0,0,60,80,0.049947817849765,0.0665970904663534,0.0,1.0,0.5,0.5345224838248487,0.2857142857142856,0,0,0,0,1,0,0,0,1.0,0.5714285714285714,0.6666666666666666,0.25,0,0,0,0,0,0,3,2,4,1,-1,14600,2,0,4494.5,4157.080766595713,7434.0,1555.0,30011060.0,408.7077195258245,30011349.0,30010771.0,No Label
132.213.96.8-52.5.13.197-55965-443-6,52.5.13.197,443,132.213.96.8,55965,6,11/02/2024 12:06:29 AM,1999273,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,15.505636298794611,1.5005454482704463,999636.5,1413630.199278616,1999224.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,0,1,0,0,20,40,0.5001818160901488,1.0003636321802976,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,1019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-104.88.158.66-56066-80-6,132.213.96.8,56066,104.88.158.66,80,6,11/02/2024 12:06:39 AM,26875,4,6,1754.0,296.0,1386.0,0.0,438.5,651.1699726901827,296.0,0.0,49.333333333333336,120.84149397730346,76279.06976744186,372.09302325581393,2986.1111111111118,5220.214421947734,12543.0,0.0,119.0,39.66666666666667,45.28060659193219,89.0,0.0,26875.0,5375.0,6290.6640746426765,12543.0,0.0,0,0,0,0,80,144,148.8372093023256,223.2558139534884,0.0,1386.0,186.3636363636364,417.9433628441234,174676.65454545457,0,1,0,0,0,0,0,0,1.0,205.0,438.5,49.333333333333336,0,0,0,0,0,0,4,1754,6,296,-1,501,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-104.88.158.66-56066-80-6,132.213.96.8,56066,104.88.158.66,80,6,11/02/2024 12:06:39 AM,45,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22222.222222222223,22222.222222222223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-206.167.221.15-56011-443-6,132.213.96.8,56011,206.167.221.15,443,6,11/02/2024 12:05:44 AM,60010749,6,10,619.0,5092.0,554.0,0.0,103.16666666666666,222.32986004283515,1386.0,0.0,509.2000000000001,670.1987764835146,95.16628429350216,0.266618901890393,4000716.6,11980187.68467754,45000766.0,0.0,45020568.0,9004113.6,20128726.60811097,45011474.0,184.0,60010749.0,6667861.0,15206150.61595687,45006598.0,0.0,0,0,0,0,120,236,0.0999820882088973,0.1666368136814956,0.0,1386.0,335.9411764705882,560.5687369302086,314237.3088235294,0,1,0,0,0,0,0,0,1.0,356.9375,103.16666666666669,509.2,0,0,0,0,0,0,6,619,10,5092,-1,261,3,0,25319.0,0.0,25319.0,25319.0,45000766.0,0.0,45000766.0,45000766.0,No Label
132.213.96.8-206.167.221.15-56010-443-6,132.213.96.8,56010,206.167.221.15,443,6,11/02/2024 12:05:44 AM,60011873,6,10,651.0,5092.0,586.0,0.0,108.5,235.31234561747925,1386.0,0.0,509.2000000000001,670.1987764835146,95.69772968092497,0.2666139082177955,4000791.533333333,11980271.191316968,45001177.0,0.0,45020612.0,9004122.4,20129019.05513322,45012006.0,305.0,60011873.0,6667985.888888889,15206241.12097866,45007009.0,0.0,0,0,0,0,120,236,0.0999802155816733,0.1666336926361221,0.0,1386.0,337.82352941176464,561.3998391625746,315169.7794117647,0,1,0,0,0,0,0,0,1.0,358.9375,108.5,509.2,0,0,0,0,0,0,6,651,10,5092,-1,261,3,0,26032.0,0.0,26032.0,26032.0,45001177.0,0.0,45001177.0,45001177.0,No Label
132.213.96.8-3.229.95.96-56016-443-6,132.213.96.8,56016,3.229.95.96,443,6,11/02/2024 12:05:44 AM,60210164,13,21,2230.0,7540.0,1016.0,0.0,171.53846153846155,316.9891205768781,1386.0,0.0,359.047619047619,590.075374523499,162.2649624405607,0.5646887126897712,1824550.4242424243,8177961.856223908,45009409.0,0.0,45201849.0,3766820.75,12988095.287245318,45009409.0,87.0,60210164.0,3010508.2,10438972.894428097,45028812.0,0.0,0,0,0,0,260,456,0.2159103901460889,0.3487783225436822,0.0,1386.0,279.1428571428572,500.9428840788575,250943.7731092437,0,1,0,0,0,0,0,0,1.0,287.3529411764706,171.53846153846155,359.04761904761904,0,0,0,0,0,0,13,2230,21,7540,-1,185,7,0,114899.5,135076.48708972262,210413.0,19386.0,29990182.5,21240393.812653396,45009409.0,14970956.0,No Label
132.213.96.8-3.229.95.96-56016-443-6,132.213.96.8,56016,3.229.95.96,443,6,11/02/2024 12:06:44 AM,181,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.723756906076,181.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5524.861878453038,5524.861878453038,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label
132.213.96.8-107.167.110.216-55993-443-6,132.213.96.8,55993,107.167.110.216,443,6,11/02/2024 12:05:42 AM,65148066,7,11,1211.0,3818.0,588.0,0.0,173.0,269.69303538158584,1300.0,0.0,347.0909090909091,526.1643193044268,77.19338897949787,0.2762936968842636,3832239.176470589,11647595.179944364,44954066.0,0.0,45104096.0,7517349.333333333,18340192.097871773,44954066.0,426.0,65148066.0,6514806.6,14917262.86173427,45029898.0,0.0,0,0,0,0,140,236,0.1074475487883247,0.1688461480959388,0.0,1300.0,264.68421052631584,435.1560451444183,189360.783625731,0,1,0,0,0,0,0,0,1.0,279.3888888888889,173.0,347.09090909090907,0,0,0,0,0,0,7,1211,11,3818,-1,41748,4,0,103859.5,105696.20033142155,178598.0,29121.0,32470173.5,17654890.084707763,44954066.0,19986281.0,No Label
132.213.96.8-107.167.110.216-55999-443-6,132.213.96.8,55999,107.167.110.216,443,6,11/02/2024 12:05:42 AM,65096326,7,11,1129.0,3368.0,532.0,0.0,161.28571428571428,249.5293665320873,1300.0,0.0,306.1818181818182,518.1979965576513,69.08223975651099,0.2765133012268618,3829195.647058824,11647903.113429246,44956015.0,0.0,45065834.0,7510972.333333334,18344272.99052993,44956015.0,342.0,65096326.0,6509632.6,14918576.083122645,45031428.0,0.0,0,0,0,0,140,236,0.1075329504771129,0.1689803507497489,0.0,1300.0,236.6842105263158,422.1521648557516,178212.45029239764,0,1,0,0,0,0,0,0,1.0,249.83333333333331,161.28571428571428,306.1818181818182,0,0,0,0,0,0,7,1129,11,3368,-1,41808,4,0,82710.5,77324.24784309253,137387.0,28034.0,32465452.5,17664322.88916879,44956015.0,19974890.0,No Label
132.213.96.8-107.167.110.211-56009-443-6,132.213.96.8,56009,107.167.110.211,443,6,11/02/2024 12:05:44 AM,65095860,7,11,1193.0,3368.0,596.0,0.0,170.42857142857144,266.0049229762845,1386.0,0.0,306.1818181818182,546.7843849602543,70.06589973617369,0.27651528069527,3829168.2352941176,11647538.850400953,44958260.0,0.0,45071660.0,7511943.333333333,18344901.084100656,44958260.0,358.0,65095860.0,6509586.0,14918350.888075167,45034480.0,0.0,0,0,0,0,140,256,0.1075337202703827,0.1689815604248872,0.0,1386.0,240.05263157894737,444.34377003049366,197441.38596491225,0,1,0,0,0,0,0,0,1.0,253.38888888888889,170.42857142857142,306.1818181818182,0,0,0,0,0,0,7,1193,11,3368,-1,83,4,0,85632.0,80818.06244893526,142779.0,28485.0,32462298.0,17671958.935298827,44958260.0,19966336.0,No Label
132.213.96.8-107.167.110.216-56012-443-6,132.213.96.8,56012,107.167.110.216,443,6,11/02/2024 12:05:44 AM,65096290,7,11,1114.0,3368.0,517.0,0.0,159.14285714285714,245.85254969285185,1300.0,0.0,306.1818181818182,518.1979965576513,68.85185008239333,0.2765134541461579,3829193.529411765,11647552.118263705,44957884.0,0.0,45068825.0,7511470.833333333,18344944.94587761,44957884.0,244.0,65096290.0,6509629.0,14917839.523966322,45032549.0,0.0,0,0,0,0,140,236,0.107533009945728,0.1689804442004298,0.0,1300.0,235.8947368421053,421.5828500012835,177732.09941520466,0,1,0,0,0,0,0,0,1.0,249.0,159.14285714285714,306.1818181818182,0,0,0,0,0,0,7,1114,11,3368,-1,41808,4,0,85508.5,79807.60685861969,141941.0,29076.0,32462636.5,17670948.47970851,44957884.0,19967389.0,No Label
132.213.96.8-107.167.110.211-56017-443-6,132.213.96.8,56017,107.167.110.211,443,6,11/02/2024 12:05:44 AM,65098894,7,11,1096.0,3578.0,519.0,0.0,156.57142857142858,241.5835653508306,1300.0,0.0,325.27272727272725,519.1055944428052,71.7984548247471,0.2765023934200787,3829346.705882353,11646082.19612668,44949584.0,0.0,45070496.0,7511749.333333334,18340746.770185348,44949584.0,341.0,65098894.0,6509889.399999999,14917329.863756057,45028984.0,0.0,0,0,0,0,140,236,0.1075287085522528,0.1689736848678258,0.0,1300.0,246.00000000000003,423.6420134447899,179472.55555555553,0,1,0,0,0,0,0,0,1.0,259.6666666666667,156.57142857142858,325.27272727272725,0,0,0,0,0,0,7,1096,11,3578,-1,41808,4,0,88230.0,84881.09801363316,148250.0,28210.0,32461217.0,17661217.983292602,44949584.0,19972850.0,No Label
132.213.96.8-31.13.80.12-56028-443-6,132.213.96.8,56028,31.13.80.12,443,6,11/02/2024 12:05:50 AM,65050535,6,10,668.0,2777.0,603.0,0.0,111.33333333333334,242.2128540492157,1386.0,0.0,277.7,516.0385536845952,52.95882654923592,0.2459626196771479,4336702.333333333,12371122.768346272,45007753.0,0.0,45045176.0,9009035.2,20123896.96826466,45007753.0,311.0,65050535.0,7227837.222222221,15636174.354514956,45022905.0,0.0,0,0,0,0,120,224,0.0922359823789304,0.1537266372982174,0.0,1386.0,202.64705882352945,421.1162163192708,177338.86764705885,0,1,0,0,0,0,0,0,1.0,215.3125,111.33333333333331,277.7,0,0,0,0,0,0,6,668,10,2777,-1,261,3,0,33506.0,25976.27471366901,51874.0,15138.0,32491761.5,17700284.92584638,45007753.0,19975770.0,No Label
